cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf,n_li_graphical
1,3,0.036009635929554,2.7111699345404,0.899943326066347,2.81320217947445,0,0.0112763051745042,0.958120776271558,2.5,0.1226,0.3887,39.2497167111276,1.03763402789112,0.098105019089863,1,0,0,1,2.87274809612188,0.884967697387644,0.098105019089863
1,56,0.0329133126748424,2.63184212699034,0.860773739999905,2.80605215869736,0,0.00547958854901276,0.944822114265666,2.4,0.154,0.4976,13.7843946623146,1.06619319218294,0.0933533207732546,0.951565186361608,0.029259622032327,0.00254159506531826,0.96,2.8389094066482,0.855696194344483,0.0969334420476361
1,159,0.0312734979606528,2.58968515342001,0.827875105009735,2.79585557935112,0,0.001652170942403,0.923273823540522,2.31,0.2074,0.5878,21.3888759337153,1.07961215889848,0.0893837164425731,0.911102380610096,0.0448089880212479,0.0061661405816823,0.924,2.82518782188366,0.826120566690983,0.0949410148484349
1,262,0.0298241900573294,2.53868310896411,0.820340181353082,2.72862175995713,0,-0.000587084152268491,0.912171416495533,2.24,0.2315,0.5942,53.9664417009344,1.07481778656121,0.0863429968699733,0.880107844338568,0.0636208093704481,0.0300655317752971,0.896,2.74936288421053,0.804261843557294,0.0940418108128403
1,365,0.025327301830543,2.29269458052887,0.909975384294954,2.08150268813333,0,-0.00763092526637132,0.858408173666255,1.91,0.3323,0.2666,171.374165233415,0.90788485558036,0.0728389108596059,0.742458556507555,0.154352314357038,0.260094882863278,0.764,2.79103263961219,0.740102800623999,0.0902808246390673
1,468,0.0435,2,0.847096928705644,2,0,0.342096928705644,0.5485,1.01,0.9096,0.3826,281.633039629141,1,0.0664590131800864,0.677427248846573,0.262311087726397,0.289066383286525,0.404,0.883054142382272,1.15743969731004,0.0687409702926469
2,3,0.03549084695041,2.74201737717927,0.897522610662838,2.84349407285373,0,0.011289006711301,0.954522221796159,2.52,0.1339,0.399800000000001,35.4396026792542,1.03700804251607,0.0988537106686736,1,0,0,1,2.90616854764543,0.880179557726858,0.0988537106686736
2,56,0.0329328393093648,2.6579552259917,0.855806842168629,2.83988565079216,0,0.00365985543169323,0.94340716797195,2.42,0.1593,0.5177,10.0985101333068,1.06844751296839,0.0939476530008254,0.950370525955351,0.0306570453882566,0.00126900987627365,0.96031746031746,2.74159455900277,0.866270888528181,0.097906001851076
2,159,0.031537559766849,2.61780526796903,0.823334659015299,2.82939507501953,0,-0.000162921994632415,0.92159612466831,2.33,0.214,0.6077,24.7875513628527,1.08082717597045,0.0899990007759377,0.910426125303338,0.0452995339285623,0.00495833558043968,0.924603174603175,2.85443517396122,0.820045751325512,0.0958650698698718
2,262,0.0300348257015633,2.56111074362008,0.817007386925995,2.75528692753266,0,0.000395520656640502,0.908559897530231,2.25,0.2428,0.6092,57.6855944300386,1.0758171759641,0.0868616286019032,0.878688599692893,0.0659757429200877,0.0310206890048305,0.892857142857143,2.80527332132964,0.790971612348923,0.0947905023916509
2,365,0.0244331341434562,2.30497558713538,0.887221816891376,2.02143412089424,0,-0.00818208536356935,0.809690908716879,1.81,0.4464,0.3049,173.344003288888,0.876987215038783,0.0690179989870133,0.698183189281987,0.159386951257572,0.289102045194162,0.718253968253968,1.68893082188366,1.08496084705192,0.0871939073025617
2,468,0.0435,2,0.888383022686809,2,0,0.358383022686809,0.5735,1.06,0.8596,0.300400000000001,277.108797274601,1,0.0695399053049181,0.703462771751623,0.270610019963691,0.296639996863859,0.420634920634921,1.18602523213296,0.926436560181015,0.071776848899754
3,3,0.0367328194571524,2.73296101168991,0.906253573965961,2.80223258563626,0,0.010539202194749,0.955150604878819,2.51,0.1317,0.3695,30.1615511757026,1.02534671136912,0.0984994721798547,1,0,0,1,2.8823398365651,0.886221461817973,0.0984994721798547
3,56,0.032917848296469,2.64909230256112,0.861786436649886,2.80045620560082,0,0.00478321153246364,0.938888545383808,2.4,0.1708,0.4938,7.51579494896757,1.05713802531281,0.0933010450810823,0.947223807562335,0.0306878542247945,0.000633915987040434,0.956175298804781,2.78225190581717,0.864256125630784,0.0970405975826868
3,159,0.0311469676250475,2.60587758946603,0.829275747999418,2.77974065697791,0,0.00186042987383184,0.913767091186297,2.3,0.2334,0.5805,31.6883736625663,1.06671958353481,0.0890377997710033,0.903941897357837,0.0465002690050426,0.008026431772167,0.916334661354582,2.79052511385042,0.826254287532743,0.0947049057723872
3,262,0.0297090359832585,2.55762983971746,0.820184997566691,2.70657980145621,0,-3.83702444424205e-05,0.897700160236503,2.22,0.2702,0.5899,60.5735952354329,1.05823749763383,0.0856627570432831,0.869677320573532,0.0641542895132754,0.03413449143028,0.884462151394422,2.6569912432133,0.819842230093359,0.0933318473279939
3,365,0.0264365376912209,2.40940058660931,0.89613497867936,2.31497974565963,0,-0.00668069559103335,0.893872202651029,2.09,0.2638,0.3287,135.851185878651,0.960811480882653,0.0797805868682961,0.809959536865549,0.118391892052833,0.17388022767068,0.832669322709163,3.14711234404432,0.720362365954925,0.0935706401009319
3,468,0.0235,2.29711072664869,0.902493764238292,2.09083241138074,0,-0.00623521358795254,0.850625997000568,1.9,0.3508,0.2836,195.712567035673,0.910200969907576,0.0724195795770619,0.735228097921456,0.159479144845797,0.253869067793312,0.756972111553785,2.41062372880886,0.837432671590701,0.0903245508438063
4,3,0.0349659493637698,2.71373928252448,0.88915176230305,2.84272902267033,0,0.00971514345444324,0.956204041799219,2.5,0.1279,0.4235,32.1366069362586,1.04753210486228,0.097849630161659,1,0,0,1,2.91814181218837,0.871461322013416,0.097849630161659
4,56,0.032638893927204,2.62606710225269,0.845783953368077,2.83853857674794,0,0.00380138544462894,0.942745112443028,2.39,0.1592,0.546,9.81682182485796,1.0809086235127,0.092775128749266,0.948139799772269,0.0323067808452987,0.00147409263738141,0.956,2.71524910277008,0.862630097867552,0.0966817842565093
4,159,0.031322411256153,2.58734060062887,0.81355072404785,2.82476103549367,0,0.00286267956348174,0.916401089897612,2.29,0.225,0.6344,26.5523667669903,1.09176234269546,0.0887688373876395,0.907196452771288,0.0465773122383475,0.00632068235606387,0.916,2.85442047036011,0.808739141814387,0.0942266960597408
4,262,0.0295515130939825,2.5190993550711,0.819715116699045,2.69758476613575,0,0.000463752388521033,0.906849185196966,2.21,0.2431,0.5892,63.2604316060939,1.07085286680152,0.0852826776414765,0.871568727450267,0.0717238861915726,0.0510580696848255,0.884,2.72154245955679,0.803244859548814,0.0935513602487756
4,365,0.0246039844390778,2.29098365736626,0.91553878468916,2.09011766678659,0,-0.00785420445639451,0.867036881677092,1.93,0.3123,0.2561,183.521007520893,0.912323254714707,0.0735018294361545,0.751171254451559,0.155783434274848,0.264749594450186,0.772,1.94258485512465,1.01975516306801,0.0909694133913838
4,468,0.0435,2,0.83961711859083,2,0,0.32961711859083,0.5535,1.02,0.8996,0.3971,280.307337646818,1,0.0659008473219047,0.673491020998534,0.263009526051641,0.296450704921114,0.408,0.876109582548476,1.17236894951086,0.0690564453372478
5,3,0.036736111370377,2.74113171776471,0.902985476808499,2.8391021580068,0,0.0118586841832571,0.959712553401087,2.53,0.1196,0.383699999999999,40.149200667686,1.0357408728691,0.0994115098648882,1,0,0,1,2.90052751052632,0.886170110274696,0.0994115098648882
5,56,0.0329921316037735,2.65523310046903,0.860902223166354,2.83499184627857,0,0.00728424780015191,0.944399871878073,2.42,0.1565,0.5024,16.6525609342803,1.06769979847637,0.0943328942201654,0.948913202790852,0.0313369170620255,0.00144775055615365,0.956521739130435,2.83352190027701,0.860966290148398,0.0980347202834178
5,159,0.031316683182709,2.6155125885509,0.828495436817368,2.82062226168745,0,0.00243658035565031,0.922155446566721,2.33,0.2124,0.5913,19.6855988811001,1.07842044960303,0.0902483771239308,0.90782623910037,0.0458274691433826,0.00650906353166203,0.92094861660079,2.85401985041551,0.821595553395404,0.0959490146572877
5,262,0.029751993375553,2.56326772946695,0.821747562428071,2.7457340833082,0,-0.0013474392834717,0.911439057906258,2.26,0.2356,0.5941,51.6291419149603,1.07118505482031,0.0870314081188557,0.875466112899215,0.0648870636697457,0.0328864794228292,0.893280632411067,2.66513119196676,0.831089706855728,0.0950833908553875
5,365,0.0256015769920961,2.33725268853539,0.91164314370233,2.14438365548682,0,-0.00703574799663154,0.868471502722923,1.97,0.3153,0.2712,157.500500338207,0.917480453014504,0.0751733434412677,0.756183499711824,0.147340248778218,0.244696549773928,0.778656126482213,2.95257739252078,0.726497594396278,0.0921096746048943
5,468,0.0435,2,0.839574559533574,2,0,0.339574559533574,0.5435,1,0.9196,0.3975,281.53432319152,1,0.0658976714374435,0.662877684153536,0.270374354125921,0.295551942588742,0.395256916996047,1.92849372493075,0.593335807954032,0.0695624132476419
6,3,0.0352319678887909,2.72096746897657,0.895389246599357,2.8135813391158,0,0.0068419829237828,0.954022812874644,2.5,0.1342,0.4016,27.3461323772475,1.03403711040105,0.0975738803989552,1,0,0,1,2.87733408504155,0.879364106039783,0.0975738803989552
6,56,0.0328027861908552,2.63576424332833,0.85448876907278,2.81021581507003,0,0.00402027936340787,0.939560667154446,2.39,0.1681,0.516,5.98716167422017,1.06618633369174,0.0928219904529949,0.951299569858952,0.0313135774755454,0.00119617087268109,0.956,2.71030913767313,0.866579289245304,0.0963090249297994
6,159,0.0313806094682258,2.59861638185682,0.822143691079369,2.80407656509547,0,0.0019093120934689,0.916467002388042,2.3,0.2258,0.6056,29.7201538791635,1.07906522281362,0.0890588182959084,0.912732156718264,0.0449660234878749,0.00337817637904703,0.92,2.85811512382271,0.812536606736483,0.0941561588362805
6,262,0.0298998821419744,2.54673034609945,0.815628003408814,2.73196036730652,0,-0.000635668160692271,0.905532437200442,2.23,0.2491,0.6078,62.1927078632587,1.07273248284443,0.0859810036907952,0.881188729393977,0.064034989342467,0.0290096364638688,0.892,2.73583862825485,0.804823681230576,0.0932868038973032
6,365,0.0254801012091374,2.35766071959488,0.908738714122522,2.23444283748268,0,-0.00871594867365233,0.894986041127521,2.05,0.2555,0.289,171.894638606459,0.947737229072819,0.0780033509954807,0.799428604013128,0.133521166101386,0.205836772366111,0.82,2.83298951108033,0.775673789908024,0.0930480111243652
6,468,0.0432407687541305,2,0.901947081637957,2,0,0.316947081637957,0.62824076875413,1.17,0.7501,0.2724,265.225596295506,1,0.0705327514413954,0.722865085953378,0.264967324011317,0.289162189059541,0.468,2.20981879556787,0.600933915075604,0.0745938071407527
7,3,0.0365161987600197,2.74583927210106,0.904553837019913,2.81423722761621,0,0.00910693749376512,0.954268386808428,2.52,0.1348,0.3759,29.1615722851666,1.02490967195717,0.0987223724157278,1,0,0,1,2.89705176952909,0.883756659718037,0.0987223724157278
7,56,0.033080279807652,2.65997439019854,0.86249585803418,2.81505848777303,0,0.00638575926798013,0.939104040367285,2.41,0.1709,0.4944,8.58125150142697,1.05830285364624,0.0938745746859488,0.950894639065555,0.0312709060486343,-0.000291823357590593,0.956349206349206,2.70356007451524,0.877498893246471,0.0973754319308745
7,159,0.0314254442930661,2.62192913750234,0.828695713636,2.81046810659099,0,-0.000347674024505196,0.920084091345429,2.33,0.2183,0.5886,25.9633495099557,1.07190849149655,0.0899736267881734,0.911380314173238,0.0451265068052982,0.00133930465713294,0.924603174603175,2.85097388033241,0.820889394149766,0.0956068729563027
7,262,0.0300160167509845,2.56943441945174,0.819264919535799,2.74729216906409,0,0.000276671639872661,0.905695108992654,2.25,0.2509,0.6013,56.8082339076301,1.06922058343497,0.0868568526077214,0.8798092112491,0.0642444204370139,0.0237879940948784,0.892857142857143,2.83501171301939,0.792467900630552,0.0943905222691499
7,365,0.0254567524422683,2.28311321731427,0.922432716940054,2.06544997349413,0,-0.00714680550750624,0.866413734093219,1.92,0.3127,0.2389,154.135486408131,0.90466384138576,0.0732558781511039,0.742039280038951,0.168518987796662,0.266071121074729,0.761904761904762,2.90652347479224,0.720197932169746,0.0920846795554676
7,468,0.0281690338740471,2,0.8,2,0,0.175,0.653169033874047,1.25,0.7003,0.4763,245.799290384135,1,0.0618004564843565,0.626002546050148,0.271625247580629,0.28932785751893,0.496031746031746,2.42530826315789,0.590421215150144,0.0776227922444118
8,3,0.03594833299193,2.74533735623817,0.903208674253798,2.82535413722332,0,0.00774570673836639,0.957510848524361,2.53,0.1258,0.3812,29.9088455870847,1.02914642923695,0.0988969145227788,1,0,0,1,2.92949764570637,0.877804967607702,0.0988969145227788
8,56,0.0329362643704356,2.65828196215896,0.860825043622473,2.8252271368328,0,0.00425674564381029,0.943298684327783,2.42,0.1596,0.500900000000001,10.8580356775293,1.06280190628772,0.0940093127721774,0.95057882468643,0.0317102719202769,4.49502555639469e-05,0.956521739130435,2.70777475096953,0.87615954862036,0.0976357901907001
8,159,0.0314595987898091,2.61960713398333,0.827146455980563,2.81805157068982,0,0.000334049765567612,0.920905947356221,2.33,0.216,0.5945,23.883450991056,1.07575351056734,0.0900458244493849,0.910501858262169,0.0457977311856196,0.00258465529587648,0.92094861660079,2.81921872520776,0.829054665696277,0.0955314288791842
8,262,0.0301845753714394,2.57192188693234,0.814227710891685,2.76635117557197,0,-0.00273291939876474,0.908904886234229,2.26,0.2429,0.6194,54.0065422158145,1.07559688714789,0.086938485349169,0.879081878021024,0.0631672711959351,0.0208833862183894,0.893280632411067,2.80395449141274,0.799163463157076,0.0945277530054293
8,365,0.0254702595145152,2.30993346914556,0.917067612603883,2.08449772056825,0,-0.00401758746848524,0.856663030062234,1.92,0.3388,0.2523,154.916296433918,0.902405956020587,0.0735208149536257,0.743408581636708,0.158597589510539,0.262217187889646,0.758893280632411,3.08816146481994,0.686247806665554,0.0909495925484369
8,468,0.0435,2,0.864785117634829,2,0,0.344785117634829,0.5635,1.04,0.8796,0.3473,276.264993140544,1,0.0677789588741335,0.685349580431269,0.271492082583059,0.292124136351437,0.411067193675889,0.882691253462604,1.19129161331519,0.0707716032351784
9,3,0.0405051758411867,2.56144318322092,0.928219692624245,2.59481186248305,0,0.0148586762567307,0.96576481678306,2.37,0.0963,0.2852,58.9611412157676,1.01302729628387,0.0937379471776877,1,0,0,1,2.68077194515235,0.900861448543473,0.0937379471776877
9,56,0.0345261982147487,2.48523395615435,0.896752728958783,2.58220158292096,0,0.00991259411169032,0.955968621906539,2.29,0.1178,0.365,41.5926326126155,1.03901750437881,0.0895999086592794,0.955855247069105,0.0297524565704966,0.00485980496097327,0.966244725738397,2.66940245096953,0.8757011297139,0.0929357527060992
9,159,0.032752567680682,2.43150810028164,0.887534076557512,2.50470593136148,0,0.00519496747147574,0.94165350851819,2.21,0.15,0.3772,5.12830144779473,1.03010388123789,0.0859153236052722,0.916547953012166,0.0507272945933153,0.0347254197594663,0.932489451476793,2.49109817839335,0.88793969852258,0.091734326567255
9,262,0.0267687388508312,2.22472772823063,0.803430872576781,2,0,-0.00156912742321891,0.750452801205941,1.61,0.5626,0.4694,73.5993942744951,0.898986412863491,0.0621764382298718,0.663300617326422,0.131455367503754,0.229231209816443,0.679324894514768,2.48702190027701,0.708421543750578,0.0763396549869102
9,365,0.0435,2,0.89830628188224,2,0,0.34830628188224,0.5935,1.1,0.8196,0.2804,272.623614762102,1,0.0702804086599174,0.749754083335059,0.21919017642036,0.229231209816443,0.464135021097046,0.941947268421053,1.17804850136292,0.0667506326986198
9,468,0.0435,2,0.861043397192063,2,0,0.346043397192063,0.5585,1.03,0.8896,0.3549,280.816765218143,1,0.0674997404755439,0.720089808960642,0.21919017642036,0.229231209816443,0.434599156118143,0.876475995290859,1.18514566499658,0.0641388367446108
10,3,0.0356618402529098,2.73459476956672,0.904427190312556,2.79348468447843,0,0.0094876139866612,0.949874076677288,2.5,0.1462,0.3735,26.8437444448522,1.02153515232571,0.0979062763154248,1,0,0,1,2.87876710387812,0.882361771252136,0.0979062763154248
10,56,0.0330753594946692,2.65051836047023,0.8617772611273,2.79412470672834,0,0.00283206293312954,0.938558617333417,2.4,0.1717,0.4927,5.34011245305889,1.05418047594005,0.093113830592072,0.951050679244373,0.0307454727962536,-0.000229112496470174,0.96,2.84193325290859,0.852815791343698,0.0969548363607501
10,159,0.0316504047735876,2.6136012381844,0.828379733193631,2.79005607494118,0,0.000439384342864502,0.915488369896645,2.31,0.2296,0.5852,29.812719861978,1.06751406227499,0.0893217681361578,0.912319122917,0.0442455067671677,0.00122735934666107,0.924,2.83395033296399,0.821671050606215,0.0947945079930769
10,262,0.030364757085452,2.57192594915797,0.811510518398014,2.75758186469973,0,-0.000795374919104197,0.901307406399815,2.24,0.2624,0.6249,56.7978611470615,1.07218556024233,0.0864097978219144,0.882576695527954,0.0594855304409599,0.0128523417286606,0.896,2.78785457590028,0.797192463840565,0.0935706950317698
10,365,0.0260123186640037,2.33273904448432,0.920596407175113,2.12693141207529,0,-0.00562057792166082,0.870513123268785,1.97,0.3099,0.25,151.183417213231,0.911774258292775,0.0753216699335459,0.769324222799383,0.146952568459008,0.23860996128124,0.788,2.96771700775623,0.724781286584597,0.0917984049201208
10,468,0.0404734855265838,2,0.919761345349007,2,0,0.344761345349007,0.615473485526584,1.15,0.7757,0.2373,267.326449769315,1,0.0716556022418433,0.731879558068273,0.268630210860497,0.284048338939284,0.46,1.07621205484765,1.08962850229489,0.0744187684147291
11,3,0.0384036744368831,2.7572950843386,0.905065650797776,2.78880069869973,0,0.0193802731543923,0.934209137562526,2.47,0.1906,0.371099999999999,84.6334909574663,1.01142627589629,0.0981269289051516,1,0,0,1,2.88272754792244,0.880349217154072,0.0981269289051516
11,56,0.0357207813548106,2.70700558263543,0.868615899889792,2.79496674751993,0,0.0099294764718364,0.922309274335849,2.4,0.2194,0.4738,32.2688846346852,1.03249389858992,0.0941909735188837,0.959889141235916,0.0182387086492194,-0.0022110037562284,0.97165991902834,2.82658443684211,0.859957539166347,0.0970523614269307
11,159,0.0338574852348017,2.66402688552716,0.836741675662287,2.78059810322121,0,0.00238880844556244,0.904719567221979,2.32,0.2628,0.56,10.4579568779765,1.04375752299173,0.090175907569346,0.918972076019102,0.0338259765308412,0.00294126270204464,0.939271255060729,2.81418617977839,0.830149212755845,0.0954330479354451
11,262,0.0332343790143785,2.63033872539228,0.820784780344522,2.75245550414713,0,0.0033328736343432,0.888637517127112,2.25,0.3017,0.5982,11.8909489901357,1.04642625589472,0.0875548379318577,0.892261063387475,0.0460438056367043,0.0130325535881932,0.910931174089069,2.7882717767313,0.807145056833969,0.0939816356124315
11,365,0.0235,2.23722963257621,0.948205151082128,2.34824608788675,0,0.0752131718450395,0.939811839495612,2.05,0.1422,0.211100000000001,139.744686083049,1.04962228896579,0.0850401425969793,0.866634098771992,0.1886143614865,0.157972784149972,0.82995951417004,2.57902485401662,0.840526543120384,0.099932799250495
11,418,0.0322327926915348,2.40337324164612,0.936071422398439,2.00541323842754,0,-0.00139122319281204,0.814466682718684,1.88,0.454,0.2047,53.0382319391012,0.834416063088892,0.0729319462567197,0.743240892897147,0.128358348260496,0.280904784855167,0.761133603238866,3.48516096759003,0.61056479299163,0.0882991138439232
12,3,0.0384783199795139,2.75184354814161,0.908578943801715,2.75199930981436,0,0.0219508144637762,0.925156634830588,2.44,0.2152,0.3565,86.8496479885499,1.00005660266291,0.0972447716660545,1,0,0,1,2.87077618919668,0.878532498840363,0.0972447716660545
12,56,0.0358302953392904,2.70336684872837,0.867992742631912,2.77018701551904,0,0.00884497150062924,0.916213955115071,2.38,0.2356,0.4713,29.3711222795044,1.02471738780924,0.093329665420476,0.959739673624581,0.0176160812070788,-0.0066089063466761,0.975409836065574,2.84295947368421,0.850749978250981,0.0964836197023147
12,159,0.0342592981663932,2.66049719832357,0.834068909214503,2.75976925794328,0,0.00428939289848196,0.895000666901143,2.29,0.2883,0.5631,14.1343802351523,1.03731334867868,0.0892858393035279,0.918155678437314,0.0331946014444466,-0.00282338302237783,0.938524590163934,2.77016341052632,0.827671932473571,0.0945173104626536
12,262,0.0336032601085208,2.61246011615105,0.834178173538201,2.66885918420912,0,0.00236208779823155,0.883376998767825,2.22,0.3134,0.5443,14.557613258494,1.02158848960388,0.0863422140589041,0.887885411006049,0.0506509289325994,0.0302108090320862,0.909836065573771,2.57929694515235,0.840058070435417,0.0935807950562875
12,365,0.0329947206529148,2.44027147849896,0.946996887261569,2.0785115269803,0,-0.000796749881281977,0.840281949699974,1.97,0.3979,0.1894,40.1403209866467,0.851754218862081,0.0764460390628257,0.78611978570269,0.113223031830082,0.244726726650047,0.807377049180328,3.67219823351801,0.607083409080588,0.0904279842260908
12,418,0.0324226965237575,2.38549615820389,0.872831521349445,2,0,0.0028315213494452,0.76183070416863,1.74,0.5762,0.3306,32.9658054893578,0.83840000878721,0.0680191339431179,0.699463146221377,0.133127986213139,0.273255631690214,0.713114754098361,1.51734017950138,1.15520338183602,0.083775366817522
13,3,0.0379679489061617,2.72777264901797,0.900133768475432,2.78075686274661,0,0.022674817393328,0.932470649077464,2.44,0.1933,0.3837,87.7165648492309,1.01942398452734,0.0972569405805755,1,0,0,1,2.89040769224377,0.872861510253229,0.0972569405805755
13,56,0.0351219099135652,2.67804012530693,0.8642845725317,2.781150282574,0,0.0085235534625433,0.923831521658918,2.38,0.213,0.4835,32.6086974229424,1.03850209572765,0.0931952884047115,0.958237919560106,0.0182319166991211,-0.000141479405360911,0.975409836065574,2.80165308642659,0.858040548523143,0.0965219065763758
13,159,0.0338334710861524,2.63410252553303,0.831681308295147,2.76735770732332,0,0.00417715372202543,0.903199783825479,2.29,0.2638,0.5713,9.25171912171644,1.05058845678884,0.0891998739354144,0.917156898036639,0.0343394173699414,0.00481852822258211,0.938524590163934,2.76094665152355,0.831618724208064,0.0946264889411807
13,262,0.0332277964942476,2.58158032179093,0.835696009754796,2.65708545492625,0,0.00395761161534158,0.889292580280192,2.21,0.2945,0.5379,11.8826097218336,1.02924764048516,0.0860513590316777,0.88478373387024,0.0535940292823418,0.04447400974791,0.905737704918033,2.71167486703601,0.805294830436117,0.0934810298584938
13,365,0.032448915520368,2.396867268882,0.944441531384472,2.03842391146934,0,0.00253735277030975,0.833494524064042,1.92,0.4071,0.191,42.0492633341696,0.850453397204655,0.0747329906067176,0.768407788283272,0.12130973607903,0.266953562615341,0.786885245901639,3.25928335623269,0.65555913196934,0.0892797695096164
13,418,0.030611576701765,2.33356942460826,0.84144283330077,2,0,0.00144283330077011,0.750538733050252,1.68,0.59,0.3934,28.6211547880494,0.857056138510103,0.0654563057647778,0.673024520142586,0.144514692069966,0.280771351572046,0.688524590163934,3.23202985872576,0.594205502368961,0.0824555197954985
14,3,0.0400567212972595,2.72719577671907,0.91905383863491,2.70812690847275,0,0.0180620895532405,0.934748631877812,2.44,0.1871,0.3224,78.5993904707058,0.993007884359054,0.0969411310236463,1,0,0,1,2.80254568393352,0.891498162278197,0.0969411310236463
14,56,0.0358438034196421,2.6770424287478,0.879935172384891,2.7127267806017,0,0.00627549646488423,0.921149159266609,2.37,0.2201,0.4291,21.7942454821782,1.01332976701105,0.0926436723177922,0.955669397907007,0.0183900798026349,-0.00169854378483958,0.971311475409836,2.77141425373961,0.864468504230154,0.0957098557881848
14,159,0.033770295855972,2.63375543693303,0.845936994099095,2.70510023813068,0,0.00308467836547976,0.899454318004599,2.28,0.2736,0.5199,12.8291382560742,1.02708862037727,0.0887001443975195,0.914989782571068,0.0342624246428153,0.00111762500221146,0.934426229508197,2.73317885983379,0.837823370131661,0.0937136974519065
14,262,0.0332300716166155,2.59452925581887,0.838019548282861,2.65073436870071,0,0.000515788489621971,0.888876619066835,2.22,0.297,0.530400000000007,16.7277845965302,1.02166293278667,0.0860994040579497,0.888161744646325,0.0486457635468359,0.0211927068825636,0.909836065573771,2.70214798088643,0.814721690117119,0.092840611375852
14,365,0.0319952548435382,2.4553391749736,0.933964288000529,2.19826326351341,0,0.00140992382325844,0.866910455519243,2.05,0.335,0.229,42.3983770614332,0.895299226241136,0.0795353776333342,0.820450275269984,0.0996835665654074,0.18827169560044,0.840163934426229,3.45302138864266,0.658726351396572,0.0914227792865328
14,418,0.0327000010265377,2.39104221051086,0.945845589854875,2.01644684912089,0,-0.00136509453916112,0.831514840682553,1.91,0.4109,0.1861,55.6067762580612,0.843333856782924,0.0740795355937342,0.764170324933226,0.123259785409545,0.255409027246043,0.782786885245902,3.64123108310249,0.597172918717231,0.0885908462449716
14,471,0.0297801555287524,2.35633947878957,0.888160240308226,2,0,-0.00183975969177352,0.785189134592487,1.78,0.5141,0.2999,78.8400036678484,0.848774133779477,0.0688954085338036,0.710693261016301,0.135984479403843,0.261482172883877,0.729508196721312,2.75211326066482,0.706599982864077,0.0847403127813468
