cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf
15,18,0.0435,5.88802386594722,0.868032070759918,7,0,0.199460642188489,0.838333734806392,4.68,0.97,1.2,123.211796567265,1.18885387684717,0.236269603778383,1.23437846897502,-0.0228020171339125,-0.178379912512387,0.949290060851927,7.90124158853501,0.721608004972212
15,23,0.0435,6.14684614197716,0.95,7,0,0.288571428571428,0.796731802628256,4.63,1.26,0.619999999999999,134.905216221069,1.13879538194337,0.258098109611169,1.34842038202263,-0.0677617442052674,-0.178379912512387,0.939148073022312,7.90150381105517,0.714978144049325
15,36,0.0435,5.99212253353731,0.810489384610551,7,0,0.164775098896265,0.797823693265953,4.52,1.23,1.6,130.094334738522,1.16820040992515,0.221409533926909,1.15674279354836,-0.0408848798423778,-0.178379912512387,0.91683569979716,7.53379587132617,0.729328992533226
15,45,0.0435,6.74273635281545,0.95,4.96490860412037,0,0.0476671763339098,0.707918681909365,4.48,1.99,0.44,117.172909604658,0.736334381819224,0.186929573912448,0.976604004756503,-0.171273163912752,0.164207347634948,0.908722109533469,-1.65233873193303,-2.22383117848898
15,59,0.0435,6.10969083388125,0.95,7,0,0.321428571428571,0.76366737337998,4.4,1.46,0.62,133.101498062074,1.14572082128633,0.258037804680373,1.34810532199393,-0.0613075373384251,-0.178379912512387,0.892494929006085,7.58719667335928,0.709632133062123
15,92,0.0283623821601079,5.37899136077532,0.814662515294431,5.18901118216866,0,-0.000521698325270603,0.814755167775271,4.23,1.01,1.16,7.5133590600213,0.964681077573013,0.163418915651138,0.85377377232249,0.0656214480099055,0.126481922447185,0.858012170385396,4.57020392098008,0.845953353377328
15,131,0.0276032688461854,5.34063512360761,0.812749317478078,5.01335685816053,0,-0.00107665091648135,0.79155735025588,4.08,1.13,1.13,8.48077554052369,0.938719223861525,0.15752994627904,0.823007152828815,0.072284266917908,0.156051569155345,0.827586206896552,4.85869682289099,0.809125637656671
15,172,0.0272278409751783,5.3098060789171,0.814900428702891,4.82576243709881,0,-0.00155086813481298,0.769251173172564,3.94,1.24,1.08,8.71158295234066,0.908839676134273,0.152122356465868,0.794755476236979,0.0776395456690909,0.187631211652277,0.799188640973631,4.84888827491367,0.785300852864572
16,0,0.0323139811742661,5.90383837290125,0.833571339855579,6.04252106756622,0,-0.00217253981516452,0.887689701346351,5.05,0.68,1.24,6.09984874851462,1.02349025937118,0.195051417898787,1,0,0,1,5.23734912785299,0.871307639308762
16,41,0.0303041958443746,5.60263462261371,0.83244414270105,5.6572367550703,0,-0.000117795913001539,0.870980113026123,4.71,0.74,1.17,5.3837172730335,1.00974579570765,0.182047167693697,0.9333291172903,0.05101829204371,0.0637621794260625,0.932673267326733,5.7199167399856,0.828416447101659
16,82,0.0300450373545733,5.56441101301688,0.824401119857078,5.60121059981067,0,-0.00042057139591023,0.860321591187924,4.62,0.79,1.2,5.52992182115261,1.00661338400555,0.178529077266037,0.915292383871189,0.0574926579024162,0.0730341628636317,0.914851485148515,4.89406671068781,0.863429584641185
16,123,0.0298839664271084,5.5399709306623,0.82040236660478,5.53181765982814,0,-0.000304366549010893,0.849382851316969,4.54,0.85,1.21,6.59288377867668,0.998528282740793,0.175508538924947,0.899806526994941,0.061632351574716,0.0845182668008109,0.899009900990099,5.68528873151568,0.808139633823277
16,164,0.0297566935741296,5.51165276590085,0.815572452186866,5.48290626707498,0,-0.00151246259683857,0.84258003174169,4.48,0.88,1.23,6.67353666264213,0.994784414032081,0.172965509026767,0.886768785841479,0.0664289200057607,0.0926128008878652,0.887128712871287,5.25900476124856,0.823923933258865
16,205,0.0297347692456855,5.49875174119994,0.813919044804448,5.42651342179632,0,-0.000600271087498938,0.833553564497472,4.42,0.93,1.22,6.64320193847072,0.986862778535285,0.170895872375842,0.8761580624065,0.0686141127373445,0.101945469263878,0.875247524752475,5.40333551528203,0.794045442371514
16,246,0.0294339526095317,5.47724165537181,0.812127453553569,5.36302540062532,0,-0.000846506907560718,0.825455065850707,4.36,0.97,1.22,6.82684560273318,0.979147121501482,0.168523991498836,0.86399777717219,0.0722575196989698,0.112452345526466,0.863366336633663,5.21162858883243,0.814171658539522
16,287,0.0291453258947181,5.471114746539,0.811393283170483,5.25423094761509,0,-0.00128511687932176,0.80960784547561,4.27,1.05,1.2,7.90701355979645,0.960358389657041,0.165017758585271,0.846021835488012,0.0732953036703142,0.130457157060214,0.845544554455446,5.17083795712353,0.800529747685986
16,328,0.0291453258947181,5.471114746539,0.811393283170483,5.25423094761509,0,-0.00128511687932176,0.80960784547561,4.27,1.05,1.2,7.90701355979645,0.960358389657041,0.165017758585271,0.846021835488012,0.0732953036703142,0.130457157060214,0.845544554455446,5.17083795712353,0.800529747685986
16,369,0.0288147151361904,5.4486822167469,0.809525159340921,5.19315258467089,0,-0.00115774114366018,0.801478605693118,4.21,1.09,1.19,8.22455484774336,0.953102489388972,0.162715071133442,0.834216294791949,0.0770949554180771,0.140565249735643,0.833663366336634,4.43325888683089,0.86441814020795
16,410,0.0286421366935379,5.43656104630972,0.810366477680039,5.12337265383958,0,-0.00159866346236714,0.793831741770035,4.16,1.13,1.17,8.16504803908239,0.942392186935393,0.160720184831584,0.823988805428638,0.0791480553966974,0.152113398273488,0.823762376237624,4.58715643045989,0.835771456538031
16,451,0.0284744353997523,5.43417176919203,0.811330570651861,5.06376998531498,0,-0.00229248330755383,0.786639648976093,4.12,1.17,1.15,8.5084667807741,0.931838410781019,0.159063635937008,0.815495922308785,0.0795527543343663,0.161977272616354,0.815841584158416,5.36496745519932,0.776333102100643
16,492,0.0283355055832847,5.40904947154091,0.813656430491494,4.96394852990412,0,-0.00222632405395307,0.777080737311817,4.05,1.22,1.12,8.63757170573175,0.917711800570759,0.156417893522838,0.80193158915668,0.0838080025414363,0.178497108342978,0.801980198019802,5.0394441352228,0.804277732649656
16,533,0.0282589548126235,5.41519620592185,0.81257499933289,4.920307433331,0,-0.00241472525943465,0.768767672782033,4.01,1.27,1.10999999999997,8.94586920036747,0.908611109593839,0.154885502816689,0.79407524685137,0.0827668604923666,0.185719440890128,0.794059405940594,4.90160679934815,0.797791746915882
17,0,0.0321553092376328,5.93828345583953,0.839539206366785,6.05656679439129,0,-0.000870909264007458,0.889305365790532,5.09,0.67,1.21,6.15104444647413,1.01991877609605,0.196843254750916,1,0,0,1,5.69242876855512,0.854390179119366
17,41,0.0306188649046322,5.71330489338003,0.838001308230345,5.63141016647482,0,-0.000154652793296073,0.856760666905963,4.72,0.83,1.13,7.08694804061895,0.985665962444941,0.182604864907053,0.927666356350993,0.0378861272171614,0.0701976288464599,0.927308447937132,5.04439524167227,0.870194824039804
17,82,0.0308161606251993,5.75615182974899,0.816860830044641,5.7220196769965,0,-0.00103219797383935,0.843859342671369,4.68,0.91,1.27,6.96385120569783,0.994070317503426,0.181015851915906,0.91959387760054,0.030670753163768,0.0552370887256779,0.919449901768173,5.44658474563798,0.826584569594669
17,107,0.0303998242728058,5.69374157160721,0.81415820996628,5.58150528461658,0,-0.00103406666569605,0.829522851332786,4.55,0.98,1.25,7.5108638335356,0.980287779910787,0.176010172988761,0.894164106417989,0.0411805677601744,0.0784374260042235,0.893909626719057,5.44294274509313,0.81271063230711
17,148,0.0304332360373135,5.67131664061486,0.811957162366344,5.45421800552828,0,-0.00209170687571947,0.813320223549728,4.44,1.07,1.24,8.51564326073035,0.961719888194596,0.171677218361242,0.872151898618426,0.0449568999543358,0.0994538340468427,0.872298624754421,5.30802780972014,0.807828984584587
17,189,0.030148357606566,5.66276954897165,0.807967899405598,5.39880535288661,0,-0.00147043266234093,0.801855551799836,4.37,1.14,1.25,8.52202450292661,0.953386025371106,0.169124989770834,0.859186107163505,0.0463962202068597,0.108603019471989,0.858546168958743,5.40441880577121,0.79966301004249
17,230,0.0300392264104828,5.64634766734501,0.805116243248195,5.32870861837852,0,-0.00183349034569291,0.791593465245003,4.3,1.19,1.25,8.89816807451431,0.943744333916326,0.166403382998327,0.845359843337747,0.0491616458974251,0.120176694276171,0.844793713163065,5.13439212152733,0.805929681384779
17,271,0.029935543784376,5.63848135958024,0.801400855483165,5.24425601451566,0,-0.00138222534795307,0.776590490660606,4.21,1.27,1.25,9.09502239735471,0.930083063164736,0.163108795598089,0.828622732358729,0.0504863229397496,0.134120667277685,0.827111984282908,5.04230355264147,0.806394817257458
17,312,0.0293651201850867,5.59181423351797,0.8,5.08481175136631,0,-0.00238958677352963,0.759003092695693,4.08,1.36,1.22,9.44448143651005,0.909331308055152,0.157904268157814,0.802182774094167,0.0583450124767713,0.160446516320909,0.801571709233792,4.96330732152637,0.794470693178206
17,353,0.0291119131522057,5.56313064229373,0.8,4.96925808278234,0,-0.00293676310045066,0.746333969680234,3.99,1.42,1.19,10.1204791288906,0.893248496629492,0.154371098434154,0.784233620956399,0.0631752957459255,0.17952558743608,0.783889980353635,4.79024279806996,0.799037637164664
17,394,0.0288371843734794,5.53934880062106,0.8,4.87532819666417,0,-0.00199728967484236,0.73469632788176,3.91,1.48,1.17,10.755691841075,0.880126594685202,0.151484753153484,0.769570455158199,0.0671801301142291,0.19503435491226,0.768172888015717,2.42489326995461,1.4396463510313
17,435,0.0287817459375912,5.53027769796971,0.8,4.83109624822797,0,-0.00313034571049331,0.730374000775795,3.88,1.5,1.16,11.1739073072211,0.87357209024089,0.150143265445394,0.762755450449059,0.0687076932086493,0.202337493792385,0.762278978388998,4.68637198317467,0.790282018202356
17,476,0.0288532974113304,5.54014464723829,0.8,4.78552275253237,0,-0.00242017404848294,0.721975994471994,3.84,1.55,1.14,11.3704219929961,0.863790217989689,0.14880831959003,0.75597367955702,0.0670461104731749,0.209862135597344,0.754420432220039,4.52291887877415,0.80766938824288
17,517,0.0286402089747001,5.51944725946124,0.8,4.70947583471376,0,-0.00263709437416615,0.713491394665525,3.78,1.59,1.13,11.7816299782336,0.853251351689418,0.146472214816236,0.744105836908564,0.0705315264070834,0.222418245419998,0.742632612966601,5.01711142806701,0.765111170570723
17,558,0.0282399033578481,5.48844582599739,0.8,4.63720162992833,0,-0.00220794713588823,0.706027407860361,3.72,1.63,1.11,12.585696709027,0.844902505544115,0.144199783812541,0.732561468743292,0.0757521316029107,0.234351442433916,0.730844793713163,4.5339029835781,0.786492693536128
18,0,0.0333377111138217,5.81475525335456,0.832283702910142,5.99492926756231,0,0.00158165827617873,0.889779604713214,4.98,0.66,1.24,5.64458588568649,1.03098565741074,0.193397908661141,1,0,0,1,5.2682529309995,0.863703273703946
18,16,0.0435,6.28242746122222,0.836837306470068,7,0,0.152551592184354,0.805944139556865,4.79,1.24,1.41,134.772550729163,1.11421899308936,0.228762276659306,1.18285806833686,-0.080428528371483,-0.167653476393121,0.961847389558233,7.9883604775519,0.728407928287004
18,31,0.0435,6.02734871456345,0.863083821679831,7,0,0.19165525025126,0.823279007749084,4.7,1.08,1.22999999999999,130.509414197612,1.16137299026459,0.235203348862853,1.21616283490925,-0.0365610334306392,-0.167653476393121,0.943775100401606,7.92044879932302,0.722115434865765
18,45,0.0435,6.61137658620079,0.8,6.66114403481206,0,0.106425446461563,0.742295468653657,4.62,1.72,1.59,134.504646397055,1.00752754709437,0.20956041243362,1.08357124378629,-0.13699997646275,-0.1111297127148,0.927710843373494,7.84745968930713,0.7178871143047
18,66,0.0435,6.83829494049571,0.95,4.92777443814358,0,0.0368088512396957,0.701558776223798,4.5,2.06,0.44,112.672748157205,0.720614492504818,0.185768415464919,0.960550280770665,-0.17602455177295,0.17800957806007,0.903614457831325,-1.94524973624997,-1.82477672616654
18,80,0.0435,6.21912853522058,0.8,6.89790352349965,0,0.15632616709209,0.757426392557268,4.44,1.52,1.65,133.736987110411,1.10914310331986,0.215990855327715,1.11682104952934,-0.0695426143056899,-0.15062300414839,0.891566265060241,7.51213831232366,0.720993449498701
18,101,0.0435,6.82820033129709,0.95,4.73341707238662,0,0.0310021738044942,0.680563909806769,4.35,2.2,0.42,109.891671458585,0.693215905030053,0.178862854945778,0.924843790628415,-0.174288518396,0.210429871458459,0.873493975903614,-2.17618043420432,-1.51168332203311
18,158,0.0279447571286173,5.41222073672674,0.82549029333956,5.00439937726362,0,-0.00178181024377411,0.792880298634974,4.14,1.13,1.07,8.61024393002445,0.924648054966478,0.159780014449747,0.826172400497374,0.069226390293143,0.165227952839795,0.831325301204819,4.897686870581,0.817909624045562
18,226,0.0273192056233658,5.36881571160681,0.827102644027577,4.74446316232307,0,-0.00123132454637742,0.759324215872415,3.93,1.31,1.01,9.82296835485776,0.883707584163494,0.151888763052718,0.785369211612558,0.0766910252139138,0.208587299270624,0.789156626506024,4.63000224209855,0.829831937534329
18,296,0.026165141219756,5.29645398136638,0.833495307258369,4.43500140555398,0,-0.00303204882182118,0.726633796862241,3.71,1.46,0.910000000000001,11.173869477787,0.837352957498903,0.143094648620611,0.739897600812902,0.0891355266740024,0.260207884428074,0.744979919678715,4.06010263350249,0.853325201928755
19,0,0.0303140399009773,6.03722558384694,0.846360505971088,6.06037550982969,0,-0.00177175772496907,0.881698492678833,5.14,0.73,1.17,7.10931377847652,1.00383453055733,0.198208951115832,1,0,0,1,5.80984877236347,0.853763221802982
19,41,0.0303907834973715,5.68718256467288,0.839133811370779,5.69098234723717,0,0.000965686966787893,0.869118913948089,4.77,0.76,1.14,5.39882614456733,1.00066813092794,0.184629746690679,0.931490458182098,0.0579807751611312,0.0609521905026157,0.928015564202335,5.5371309831775,0.836749447545313
19,82,0.0302270030434404,5.63287510963996,0.831573859373744,5.59504208996781,0,-0.00130638085815915,0.857513230644154,4.66,0.82,1.16,6.39887352336111,0.993283533020747,0.179951706875719,0.907888901397576,0.0669762076290221,0.0767829351674868,0.906614785992218,5.69708238930679,0.816430733628027
19,123,0.0295785166977989,5.59096259795191,0.829013599051878,5.48501514102726,0,-0.000519206786074311,0.843391866418071,4.55,0.89,1.15,7.46287750181603,0.981050229711167,0.175831354972467,0.887100980972913,0.0739185540936286,0.0949380723800392,0.885214007782101,4.7515255119764,0.876220696374719
19,164,0.0293868727498709,5.5563291415601,0.829365292390799,5.35133857931291,0,-0.00220234887240123,0.830275352648405,4.45,0.96,1.12,8.23498286706307,0.963106836001865,0.171688774862749,0.866200915227161,0.0796552051282483,0.116995544148503,0.865758754863813,5.18080820427412,0.834944363836049
19,205,0.0289013293416797,5.52657870889298,0.828028869796864,5.2650800447181,0,-0.00196800829123966,0.819625614688074,4.37,1.01,1.11,9.18879774256792,0.952683445229127,0.168624236936094,0.850739767234582,0.0845830370029962,0.131228743800058,0.850194552529183,5.67863039848207,0.793089644977113
19,246,0.0287287884054937,5.49032373022746,0.829074261293718,5.13649405798878,0,-0.00223206395334064,0.806460705467349,4.27,1.08,1.08,9.73704777918393,0.935553950982772,0.164777481637186,0.831332191152616,0.0905882753632321,0.152446238742536,0.830739299610895,5.11623375198869,0.815125384240958
19,287,0.0284164771258935,5.47279215570303,0.830291104973698,5.04005342687914,0,-0.00303339464389651,0.795849239143597,4.2,1.13,1.05,10.9928672135279,0.92092907669206,0.161940450923295,0.817018858187984,0.0934921878112509,0.168359548231892,0.817120622568093,4.71762334611172,0.850359596156664
19,328,0.0283525100941949,5.448784416098,0.83550695482068,4.91184756849295,0,-0.00328128983653364,0.784484462723443,4.12,1.19,1,11.4531215728415,0.901457498296552,0.158886150912083,0.801609362330112,0.0974688057579554,0.189514319611694,0.801556420233463,4.37016181177694,0.864571640904547
19,369,0.0281594875159455,5.4251267913144,0.83835570416166,4.79587632624378,0,-0.00194953430898459,0.770999268966216,4.03,1.26,0.96,12.1557617962091,0.884011841699618,0.1557165220808,0.785618011720371,0.101387431036245,0.208650302532399,0.784046692607004,4.75544350099736,0.835439626304191
19,410,0.027687801695384,5.39560974837091,0.840903705422384,4.69049655083829,0,-0.00335658921364324,0.76161782715648,3.96,1.3,0.930000000000001,13.0903229136237,0.869317235601496,0.152740162816954,0.770601741026791,0.106276604470888,0.226038626941435,0.770428015564202,4.0559722777748,0.883735658641859
19,451,0.0277140893512056,5.39302401369398,0.841078497831477,4.60475174760797,0,-0.00370102845259246,0.749016273454689,3.89,1.37,0.910000000000001,13.5192642814993,0.853834831055002,0.150082536723359,0.757193536812834,0.106704902973407,0.240187057693167,0.756809338521401,3.97763231661035,0.8878786972884
20,0,0.0322367274882344,5.8976862047684,0.837811556730951,6.03436039373009,0,-0.00071973239415879,0.890200312581807,5.06,0.66,1.21,6.38055179439342,1.02317420497062,0.195727878136778,1,0,0,1,5.70109958603964,0.849144133990383
20,41,0.0305727745556755,5.66887247800618,0.836496811687503,5.64228042842811,0,-4.43811640099545e-05,0.863189845818512,4.72,0.79,1.14,6.04232310212806,0.995309111347762,0.182567506839558,0.932761896657238,0.0387972026346912,0.0649745689218963,0.932806324110672,5.07338288138623,0.86138556236034
20,82,0.0306322699008595,5.69925836032433,0.815152719689651,5.69826414102691,0,-0.000885267479191931,0.846527901580097,4.65,0.89,1.28,6.65503720281734,0.999825552864151,0.17982414091959,0.918745671957501,0.0336450325694901,0.0556970798516433,0.91897233201581,5.85928294331385,0.799298853292328
20,109,0.0301694986291667,5.63674610439238,0.810651859152986,5.57003620257632,0,-0.000832992221830864,0.832050569071178,4.52,0.96,1.27,7.38588432675987,0.988165175336871,0.174819970206089,0.893178692122345,0.0442444869591472,0.0769467119723602,0.893280632411067,4.87544484288618,0.847124713153427
20,150,0.0303031201075083,5.61583258459734,0.80651258363792,5.47186677070634,0,-0.00125562147673841,0.817363619760369,4.42,1.04,1.27,7.87103153820254,0.97436429741765,0.171010042609384,0.87371326066223,0.0477905419829177,0.0932151191380958,0.873517786561265,5.27963419796885,0.806351042326653
20,191,0.0299277169636499,5.60082765183877,0.802866132903749,5.41856397992887,0,-0.00177509974572398,0.808384093597306,4.36,1.09,1.28,8.37319075447129,0.967457725314925,0.168573409083904,0.861264172935556,0.0503347486832399,0.102048332154814,0.861660079051383,5.38746345585889,0.797754107360511
20,232,0.0298158710181163,5.5848716131893,0.8,5.3549328656633,0,-0.00113049175801527,0.797962445752025,4.29,1.14,1.28,8.80013831525904,0.958828284076759,0.166053487849179,0.848389557123477,0.053040223015965,0.112593130627852,0.847826086956522,5.31621875007881,0.783534176530327
20,273,0.0297473277834677,5.57457551271183,0.8,5.25453343726221,0,-0.00121290505928351,0.784961781404168,4.21,1.21,1.26,9.30981529482615,0.942588978350043,0.163030934439803,0.832946926067802,0.0547860094345687,0.129231087569471,0.83201581027668,5.1333469819654,0.789475070103171
20,314,0.0292016221858029,5.52817999938158,0.8,5.10858241559148,0,-0.002570980843282,0.770856199362859,4.1,1.28,1.22,9.76379459957941,0.924098422295035,0.158510358317716,0.809850695908258,0.0626527408474309,0.15341774732257,0.810276679841897,4.6386690942839,0.806872956811952
20,355,0.0289861289474763,5.50247376563087,0.8,5.0025909177875,0,-0.00158463202373982,0.757749258187083,4.01,1.35,1.2,10.5509071277655,0.909153070212584,0.155274346623729,0.793317477826129,0.0670114389636378,0.170982408842308,0.792490118577075,4.98467182352468,0.782374714149463
20,396,0.0287214311068184,5.47780946471441,0.8,4.90991361234875,0,-0.00245811048297184,0.747987047295134,3.94,1.39,1.17,11.3343942266534,0.896327928887671,0.152427228080322,0.778771167047563,0.071193469010696,0.186340673743929,0.778656126482213,4.89105429764403,0.780210059434048
20,437,0.028677048398778,5.46940277497101,0.8,4.86504433869962,0,-0.00369257252136423,0.743563144901467,3.91,1.42,1.16,11.9125026460251,0.889501932635672,0.151069849993054,0.771836140212402,0.07261889068481,0.193776304154029,0.772727272727273,4.29528998336543,0.820291219495667
20,478,0.0288375703828648,5.4772976451885,0.8,4.81202426064751,0,-0.00215721927399337,0.733564654803919,3.86,1.47,1.15,12.3494237054956,0.878539851650129,0.149528495761295,0.763961154561751,0.0712802521165006,0.202562666683388,0.762845849802371,4.70042988658756,0.786655555586681
20,519,0.0286093643602292,5.45571988827991,0.8,4.73483577917563,0,-0.00256215362586698,0.72512606203073,3.8,1.51,1.13,12.9107889863991,0.867866363400932,0.147154810439943,0.751833677658882,0.0749389338705657,0.215354160136792,0.75098814229249,4.14322376562954,0.857680216370558
20,560,0.0282354335399937,5.42283934944573,0.8,4.65801388592351,0,-0.0029173144593353,0.717911036853278,3.74,1.54,1.11,13.8057358179286,0.858962175672715,0.144750980811912,0.739552189447216,0.0805140929571242,0.228084903453339,0.739130434782609,5.05602183695285,0.745784473836813
21,0,0.0334739386088304,5.82357667350422,0.839610416064319,5.97954771878301,0,0.00175440493783463,0.893769987048309,5.01,0.63,1.19,5.16147596125031,1.02678268940605,0.194595459874049,1,0,0,1,5.66159085127322,0.850560521559043
21,19,0.0435,7,0.8,6.36158140030968,0,0.0454706309713592,0.729214285714286,4.8,1.91,1.52,119.472707201649,0.908797342901383,0.20124946295167,1.0341940304359,-0.202010446921427,-0.0638900631776254,0.958083832335329,-1.34494231959539,-3.07817305396887
21,37,0.0435,7,0.8,6.15184130966534,0,0.0408776876830641,0.710642857142857,4.67,2.04,1.47,117.583013975544,0.878834472809334,0.194988889172785,1.00202178046184,-0.202010446921427,-0.0288138165268121,0.932135728542914,-1.4448767334528,-2.7426573491151
21,54,0.0388006014020463,5.68197855570028,0.860007306623589,7,0,0.208578735195018,0.841337949140768,4.56,0.92,1.25,108.961748925384,1.2319652267919,0.232842982777918,1.19654889650881,0.0243146309806769,-0.170657101374329,0.910179640718563,5.65463373676323,0.810943429364143
21,75,0.0435,6.85508350787191,0.95,4.82868027606598,0,0.0346360190985647,0.688276973894537,4.42,2.15,0.43,112.44778753256,0.704394085137118,0.182283179991485,0.936728843054546,-0.177125998711546,0.192467306365314,0.882235528942116,-1.79893107789096,-1.96597102660877
21,93,0.0435,7,0.8,5.7647040875123,0,0.0506120115760786,0.660642857142857,4.32,2.39,1.38,124.596046279262,0.8235291553589,0.183433153050064,0.94263840055051,-0.202010446921427,0.0359297460903002,0.862275449101797,-4.53881202494843,-0.461668274181698
21,114,0.0435,6.82232929324873,0.95,4.54877575471542,0,0.0266746424802019,0.659125517249109,4.2,2.34,0.409999999999999,107.646053535267,0.666748196868306,0.172308543799031,0.885470523878394,-0.171501583260436,0.239277622883289,0.838323353293413,-2.01437500396064,-1.59555491948415
21,181,0.0269777172919022,5.34105519561862,0.853717480727737,4.54359502502608,0,-0.00243276562430828,0.755298219051751,3.89,1.32,0.84,11.93453752518,0.850692392910165,0.150105503561721,0.77137207445064,0.0828565510403502,0.240144031169164,0.776447105788423,4.34547198874645,0.866690415877489
21,257,0.025903455172599,5.28227727007045,0.857885431146394,4.15913485433127,0,-0.00287050136967526,0.703641449026953,3.58,1.58,0.75,15.0988282443685,0.787375338643631,0.138235016309712,0.710371230650418,0.0929496482628182,0.304439892457659,0.714570858283433,4.09884109361358,0.844234265305388
21,338,0.0235,4.96575787509614,0.876798232174629,3.47066956310801,0,-0.00487602242071372,0.639720137382506,3.06,1.8,0.560000000000002,18.210167424168,0.698920416662647,0.117895839673074,0.60585092658062,0.147301022464586,0.419576575631981,0.610778443113772,3.08385897255779,0.927762965991481
